Outbound Flight Date,Return Flight Date,Price,Outbound Flight Airlines,Outbound Flight Departure Time,Outbound Flight Arrival Time,Outbound Flight Arrival + Days,Outbound Flight Duration,Outbound Flight Stops,Outbound Flight Connecting Airports,Outbound Flight Departure Airport,Outbound Flight Arrival Airport,Return Flight Airlines,Return Flight Departure Time,Return Flight Arrival Time,Return Flight Arrival + Days,Return Flight Duration,Return Flight Stops,Return Flight Connecting Airports,Return Flight Departure Airport,Return Flight Arrival Airport
2024-05-03,2024-05-10,1833,Finnair,13:30,13:50,1,1100,1,HEL,VNO,HND,Qatar Airways,13:30,13:50,1,1510,1,"DOH, HEL",NRT,VNO
2024-05-03,2024-05-10,1897,Finnair,13:30,13:50,1,1100,1,HEL,VNO,HND,Emirates + LOT,13:30,13:50,1,1430,1,"DXB, WAW",NRT,VNO
2024-05-03,2024-05-10,2402,Turkish Airlines,20:35,19:20,1,1005,1,IST,VNO,HND,Finnair,20:35,19:20,1,995,1,HEL,NRT,VNO
2024-05-03,2024-05-10,2407,Turkish Airlines,20:35,19:20,1,1005,1,IST,VNO,HND,Japan Airlines + Finnair,20:35,19:20,1,995,1,HEL,NRT,VNO
2024-05-03,2024-05-10,1501,ANA (All Nippon Airways),13:40,16:45,1,1265,1,FRA,VNO,HND,Lufthansa,13:40,16:45,1,1945,1,FRA,HND,VNO
2024-05-03,2024-05-10,1661,LOT + Asiana Airlines,11:00,11:20,1,1100,2,"WAW, ICN",VNO,NRT,Turkish Airlines,11:00,11:20,1,1805,2,IST,NRT,VNO
2024-05-03,2024-05-10,1315,Finnair,21:40,13:50,2,2050,1,HEL,VNO,HND,Finnair,21:40,13:50,1,1620,1,"KIX, HEL",HND,VNO
2024-05-03,2024-05-10,1865,LOT + Asiana Airlines,11:00,11:20,1,1100,2,"WAW, ICN",VNO,NRT,Qatar Airways + Finnair,11:00,11:20,1,1490,2,"DOH, HEL",HND,VNO
2024-05-03,2024-05-10,2526,Turkish Airlines,11:35,08:55,1,920,1,IST,VNO,NRT,Finnair,11:35,08:55,1,995,1,HEL,NRT,VNO
2024-05-03,2024-05-10,2531,Turkish Airlines,11:35,08:55,1,920,1,IST,VNO,NRT,Japan Airlines + Finnair,11:35,08:55,1,995,1,HEL,NRT,VNO
2024-05-03,2024-05-10,1258,Scandinavian Airlines,15:50,07:55,2,2045,1,CPH,VNO,HND,Air China + Scandinavian Airlines,15:50,07:55,1,1810,1,"PVG, CPH",NRT,VNO
2024-05-03,2024-05-10,1966,Turkish Airlines,20:35,19:20,1,1005,1,IST,VNO,HND,Qatar Airways + Finnair,20:35,19:20,1,1490,1,"DOH, HEL",HND,VNO
2024-05-03,2024-05-10,1367,Lufthansa,06:00,16:45,1,1725,1,FRA,VNO,HND,Lufthansa,06:00,16:45,1,1870,1,"MUC, FRA",HND,VNO
2024-05-03,2024-05-10,1767,Finnair,13:30,13:50,1,1100,1,HEL,VNO,HND,Singapore Airlines + Scandinavian Airlines,13:30,13:50,1,1685,1,"SIN, CPH",HND,VNO
2024-05-03,2024-05-10,1976,Turkish Airlines,20:35,19:20,1,1005,1,IST,VNO,HND,Qatar Airways,20:35,19:20,1,1490,1,"DOH, HEL",HND,VNO
2024-05-03,2024-05-10,1976,Turkish Airlines,20:35,19:20,1,1005,1,IST,VNO,HND,Qatar Airways,20:35,19:20,1,1510,1,"DOH, HEL",NRT,VNO
2024-05-03,2024-05-10,1633,Lufthansa,18:20,06:55,2,1835,1,MUC,VNO,HND,Lufthansa,18:20,06:55,1,1215,1,"MUC, FRA",HND,VNO
2024-05-03,2024-05-10,1869,airBaltic + Japan Airlines,15:30,17:20,1,1190,1,CDG,VNO,HND,Japan Airlines + British Airways,15:30,17:20,1,1475,1,HEL,NRT,VNO
2024-05-03,2024-05-10,1922,Scandinavian Airlines + Etihad Airways,06:30,13:00,1,1470,2,"CPH, AUH",VNO,NRT,Turkish Airlines,06:30,13:00,1,1125,2,IST,HND,VNO
2024-05-03,2024-05-10,1596,Lufthansa,19:30,08:10,2,1840,1,FRA,VNO,HND,Lufthansa,19:30,08:10,1,1290,1,FRA,HND,VNO
2024-05-03,2024-05-10,2216,Lufthansa,06:00,06:55,1,1135,2,"FRA, MUC",VNO,HND,Turkish Airlines,06:00,06:55,1,1125,2,IST,HND,VNO
2024-05-03,2024-05-10,1647,Lufthansa,19:30,08:10,2,1840,1,FRA,VNO,HND,Lufthansa,19:30,08:10,1,1215,1,"MUC, FRA",HND,VNO
2024-05-03,2024-05-10,1840,airBaltic + Japan Airlines,15:30,17:20,1,1190,1,CDG,VNO,HND,Japan Airlines + British Airways,15:30,17:20,1,1550,1,HEL,HND,VNO
2024-05-03,2024-05-10,1364,Lufthansa,18:20,06:55,2,1835,1,MUC,VNO,HND,Lufthansa,18:20,06:55,1,1870,1,"MUC, FRA",HND,VNO
2024-05-03,2024-05-10,1874,LOT,19:15,18:30,1,1035,1,WAW,VNO,NRT,Singapore Airlines,19:15,18:30,1,1670,1,"SIN, CPH",HND,VNO
2024-05-03,2024-05-10,1833,Finnair + Japan Airlines,13:30,13:50,1,1100,1,HEL,VNO,HND,Singapore Airlines,13:30,13:50,1,1670,1,"SIN, CPH",HND,VNO
2024-05-03,2024-05-10,1996,Finnair,13:30,13:05,1,1055,1,HEL,VNO,NRT,Qatar Airways + Finnair,13:30,13:05,1,1490,1,"DOH, HEL",HND,VNO
2024-05-03,2024-05-10,2419,LOT,19:15,18:30,1,1035,1,WAW,VNO,NRT,Scandinavian Airlines,19:15,18:30,0,1070,1,CPH,HND,VNO
2024-05-03,2024-05-10,2434,LOT + Asiana Airlines,11:00,11:20,1,1100,2,"WAW, ICN",VNO,NRT,Finnair,11:00,11:20,1,995,2,HEL,NRT,VNO
2024-05-03,2024-05-10,1784,Turkish Airlines,20:35,07:55,2,1760,2,"IST, KIX",VNO,HND,LOT,20:35,07:55,1,1100,2,WAW,NRT,VNO
2024-05-03,2024-05-10,1683,Finnair,13:30,16:00,1,1230,2,"HEL, FRA",VNO,NRT,Turkish Airlines,13:30,16:00,1,1805,2,IST,NRT,VNO
2024-05-03,2024-05-10,1822,LOT,19:15,18:30,1,1035,1,WAW,VNO,NRT,Emirates + Scandinavian Airlines,19:15,18:30,0,1770,1,"DXB, CPH",HND,VNO
2024-05-03,2024-05-10,1378,Lufthansa,19:30,08:10,2,1840,1,FRA,VNO,HND,Lufthansa,19:30,08:10,1,1870,1,"MUC, FRA",HND,VNO
2024-05-03,2024-05-10,1354,Lufthansa,18:20,06:55,2,1835,1,MUC,VNO,HND,Lufthansa,18:20,06:55,1,1945,1,FRA,HND,VNO
2024-05-03,2024-05-10,1794,Finnair,13:30,13:05,1,1055,1,HEL,VNO,NRT,Turkish Airlines,13:30,13:05,1,1805,1,IST,NRT,VNO
2024-05-03,2024-05-10,1887,Finnair,13:30,16:00,1,1230,2,"HEL, FRA",VNO,NRT,Qatar Airways + Finnair,13:30,16:00,1,1490,2,"DOH, HEL",HND,VNO
2024-05-03,2024-05-10,1910,Turkish Airlines,20:35,19:20,1,1005,1,IST,VNO,HND,Singapore Airlines + Scandinavian Airlines,20:35,19:20,1,1685,1,"SIN, CPH",HND,VNO
2024-05-03,2024-05-10,2006,Finnair,13:30,13:05,1,1055,1,HEL,VNO,NRT,Qatar Airways,13:30,13:05,1,1510,1,"DOH, HEL",NRT,VNO
2024-05-03,2024-05-10,1367,Lufthansa,19:30,08:10,2,1840,1,FRA,VNO,HND,Lufthansa,19:30,08:10,1,1945,1,FRA,HND,VNO
2024-05-03,2024-05-10,1811,Finnair + Japan Airlines,13:30,13:50,1,1100,1,HEL,VNO,HND,Emirates + Scandinavian Airlines,13:30,13:50,0,1770,1,"DXB, CPH",HND,VNO
2024-05-03,2024-05-10,1897,Finnair,13:30,16:00,1,1230,2,"HEL, FRA",VNO,NRT,Qatar Airways,13:30,16:00,1,1510,2,"DOH, HEL",NRT,VNO
2024-05-03,2024-05-10,1671,Lufthansa,18:20,06:55,2,1835,1,MUC,VNO,HND,Lufthansa,18:20,06:55,1,1290,1,FRA,HND,VNO
2024-05-03,2024-05-10,1344,Lufthansa + ANA (All Nippon Airways),19:30,09:50,2,1940,1,FRA,VNO,HND,Lufthansa,19:30,09:50,1,1945,1,FRA,HND,VNO
2024-05-03,2024-05-10,1770,Scandinavian Airlines + Qatar Airways,11:10,18:55,1,1545,2,"CPH, DOH",VNO,NRT,Qatar Airways + LOT,11:10,18:55,1,1410,2,"DOH, WAW",HND,VNO
2024-05-03,2024-05-10,1888,Finnair,13:30,13:50,1,1100,1,HEL,VNO,HND,Singapore Airlines,13:30,13:50,1,1670,1,"SIN, CPH",HND,VNO
2024-05-03,2024-05-10,1373,Lufthansa + ANA (All Nippon Airways),19:30,09:50,2,1940,1,FRA,VNO,HND,Lufthansa,19:30,09:50,1,1870,1,"MUC, FRA",HND,VNO
2024-05-03,2024-05-10,2283,British Airways + Japan Airlines,10:10,13:50,1,1300,1,HEL,VNO,HND,Finnair,10:10,13:50,1,995,1,HEL,NRT,VNO
2024-05-03,2024-05-10,2281,LOT,14:45,18:30,1,1305,1,WAW,VNO,NRT,Finnair,14:45,18:30,1,995,1,HEL,NRT,VNO
2024-05-03,2024-05-10,1444,Lufthansa,19:30,06:55,2,1765,2,"FRA, MUC",VNO,HND,Lufthansa,19:30,06:55,1,1870,2,"MUC, FRA",HND,VNO
2024-05-03,2024-05-10,1415,Lufthansa,19:30,06:55,2,1765,2,"FRA, MUC",VNO,HND,Lufthansa,19:30,06:55,1,1945,2,FRA,HND,VNO
2024-05-03,2024-05-10,1769,Scandinavian Airlines + Qatar Airways,11:10,18:55,1,1545,2,"CPH, DOH",VNO,NRT,Qatar Airways + LOT,11:10,18:55,1,1430,2,"DOH, WAW",NRT,VNO
2024-05-03,2024-05-10,1110,Finnair,21:40,07:45,3,3125,2,"HEL, KIX",VNO,HND,Finnair,21:40,07:45,1,1620,2,"KIX, HEL",HND,VNO
2024-05-03,2024-05-10,1713,airBaltic + Emirates,08:05,17:35,1,1650,2,"AMS, DXB",VNO,NRT,Emirates + LOT,08:05,17:35,1,1430,2,"DXB, WAW",NRT,VNO
2024-05-03,2024-05-10,2432,Finnair + Japan Airlines,13:30,13:50,1,1100,1,HEL,VNO,HND,Scandinavian Airlines,13:30,13:50,0,1070,1,CPH,HND,VNO
2024-05-03,2024-05-10,1822,LOT,19:15,18:30,1,1035,1,WAW,VNO,NRT,Emirates + Scandinavian Airlines,19:15,18:30,1,1865,1,"DXB, CPH",NRT,VNO
2024-05-03,2024-05-10,1844,LOT + Asiana Airlines,11:00,11:20,1,1100,2,"WAW, ICN",VNO,NRT,Emirates + Scandinavian Airlines,11:00,11:20,0,1770,2,"DXB, CPH",HND,VNO
2024-05-03,2024-05-10,2275,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,Turkish Airlines,06:00,08:10,1,1125,1,IST,HND,VNO
2024-05-03,2024-05-10,1942,Finnair,13:30,13:05,1,1055,1,HEL,VNO,NRT,Singapore Airlines + Scandinavian Airlines,13:30,13:05,1,1685,1,"SIN, CPH",HND,VNO
2024-05-03,2024-05-10,1755,Scandinavian Airlines + Qatar Airways,11:10,18:55,1,1545,2,"CPH, DOH",VNO,NRT,Qatar Airways + Finnair,11:10,18:55,1,1490,2,"DOH, HEL",HND,VNO
2024-05-03,2024-05-10,1831,Finnair,13:30,16:00,1,1230,2,"HEL, FRA",VNO,NRT,Singapore Airlines + Scandinavian Airlines,13:30,16:00,1,1685,2,"SIN, CPH",HND,VNO
2024-05-03,2024-05-10,2573,Turkish Airlines,20:35,19:20,1,1005,1,IST,VNO,HND,Scandinavian Airlines,20:35,19:20,0,1070,1,CPH,HND,VNO
2024-05-03,2024-05-10,2051,Turkish Airlines,11:35,08:55,1,920,1,IST,VNO,NRT,Singapore Airlines + Scandinavian Airlines,11:35,08:55,1,1685,1,"SIN, CPH",HND,VNO
2024-05-03,2024-05-10,1765,Scandinavian Airlines + Qatar Airways,11:10,18:55,1,1545,2,"CPH, DOH",VNO,NRT,Qatar Airways,11:10,18:55,1,1490,2,"DOH, HEL",HND,VNO
2024-05-03,2024-05-10,1811,Finnair + Japan Airlines,13:30,13:50,1,1100,1,HEL,VNO,HND,Emirates + Scandinavian Airlines,13:30,13:50,1,1865,1,"DXB, CPH",NRT,VNO
2024-05-03,2024-05-10,1758,Lufthansa,19:30,06:55,2,1765,2,"FRA, MUC",VNO,HND,Lufthansa,19:30,06:55,1,1290,2,FRA,HND,VNO
2024-05-03,2024-05-10,1712,Finnair + Japan Airlines,13:30,13:50,1,1100,1,HEL,VNO,HND,Singapore Airlines + Scandinavian Airlines,13:30,13:50,1,2040,1,"SIN, CPH",NRT,VNO
2024-05-03,2024-05-10,1875,Finnair,13:30,13:50,1,1100,1,HEL,VNO,HND,Emirates + Scandinavian Airlines,13:30,13:50,0,1770,1,"DXB, CPH",HND,VNO
2024-05-03,2024-05-10,1753,LOT,19:15,18:30,1,1035,1,WAW,VNO,NRT,Singapore Airlines + Scandinavian Airlines,19:15,18:30,1,2040,1,"SIN, CPH",NRT,VNO
2024-05-03,2024-05-10,1765,Scandinavian Airlines + Qatar Airways,11:10,18:55,1,1545,2,"CPH, DOH",VNO,NRT,Qatar Airways,11:10,18:55,1,1510,2,"DOH, HEL",NRT,VNO
2024-05-03,2024-05-10,2027,Turkish Airlines,20:35,19:20,1,1005,1,IST,VNO,HND,Singapore Airlines,20:35,19:20,1,1670,1,"SIN, CPH",HND,VNO
2024-05-03,2024-05-10,2441,Lufthansa,06:00,06:55,1,1135,2,"FRA, MUC",VNO,HND,LOT,06:00,06:55,1,1100,2,WAW,NRT,VNO
2024-05-03,2024-05-10,2130,LOT,19:15,18:30,1,1035,1,WAW,VNO,NRT,Etihad Airways,19:15,18:30,1,1530,1,"AUH, FRA",NRT,VNO
2024-05-03,2024-05-10,1844,LOT + Asiana Airlines,11:00,11:20,1,1100,2,"WAW, ICN",VNO,NRT,Emirates + Scandinavian Airlines,11:00,11:20,1,1865,2,"DXB, CPH",NRT,VNO
2024-05-03,2024-05-10,1695,Turkish Airlines,20:35,07:55,2,1760,2,"IST, KIX",VNO,HND,Qatar Airways + Finnair,20:35,07:55,1,1490,2,"DOH, HEL",HND,VNO
2024-05-03,2024-05-10,1705,Turkish Airlines,20:35,07:55,2,1760,2,"IST, KIX",VNO,HND,Qatar Airways,20:35,07:55,1,1490,2,"DOH, HEL",HND,VNO
2024-05-03,2024-05-10,1767,Finnair,13:30,13:50,1,1100,1,HEL,VNO,HND,Singapore Airlines + Scandinavian Airlines,13:30,13:50,1,2040,1,"SIN, CPH",NRT,VNO
2024-05-03,2024-05-10,1875,Finnair,13:30,13:50,1,1100,1,HEL,VNO,HND,Emirates + Scandinavian Airlines,13:30,13:50,1,1865,1,"DXB, CPH",NRT,VNO
2024-05-03,2024-05-10,1705,Turkish Airlines,20:35,07:55,2,1760,2,"IST, KIX",VNO,HND,Qatar Airways,20:35,07:55,1,1510,2,"DOH, HEL",NRT,VNO
2024-05-03,2024-05-10,2128,Finnair + Japan Airlines,13:30,13:50,1,1100,1,HEL,VNO,HND,Etihad Airways,13:30,13:50,1,1530,1,"AUH, FRA",NRT,VNO
2024-05-03,2024-05-10,1760,Turkish Airlines,20:35,07:55,2,1760,2,"IST, KIX",VNO,HND,Emirates + LOT,20:35,07:55,1,1430,2,"DXB, WAW",NRT,VNO
2024-05-03,2024-05-10,2647,Finnair,13:30,13:05,1,1055,1,HEL,VNO,NRT,Scandinavian Airlines,13:30,13:05,0,1070,1,CPH,HND,VNO
2024-05-03,2024-05-10,1639,Turkish Airlines,20:35,07:55,2,1760,2,"IST, KIX",VNO,HND,Singapore Airlines + Scandinavian Airlines,20:35,07:55,1,1685,2,"SIN, CPH",HND,VNO
2024-05-03,2024-05-10,1952,Finnair,13:30,16:00,1,1230,2,"HEL, FRA",VNO,NRT,Singapore Airlines,13:30,16:00,1,1670,2,"SIN, CPH",HND,VNO
2024-05-03,2024-05-10,2153,LOT + Asiana Airlines,11:00,11:20,1,1100,2,"WAW, ICN",VNO,NRT,Etihad Airways,11:00,11:20,1,1530,2,"AUH, FRA",NRT,VNO
2024-05-03,2024-05-10,1786,Austrian Airlines,15:55,08:50,2,2095,1,VIE,VNO,NRT,Lufthansa,15:55,08:50,0,1090,1,FRA,HND,VNO
2024-05-03,2024-05-10,1795,Austrian Airlines,15:55,08:50,2,2095,1,VIE,VNO,NRT,ANA (All Nippon Airways),15:55,08:50,0,1090,1,FRA,HND,VNO
2024-05-03,2024-05-10,2635,LOT + Asiana Airlines,11:00,11:20,1,1100,2,"WAW, ICN",VNO,NRT,Scandinavian Airlines,11:00,11:20,0,1070,2,CPH,HND,VNO
2024-05-03,2024-05-10,1832,Finnair + Japan Airlines,13:30,13:50,1,1100,1,HEL,VNO,HND,Singapore Airlines,13:30,13:50,1,2025,1,"SIN, CPH",NRT,VNO
2024-05-03,2024-05-10,1872,LOT,19:15,18:30,1,1035,1,WAW,VNO,NRT,Singapore Airlines,19:15,18:30,1,2025,1,"SIN, CPH",NRT,VNO
2024-05-03,2024-05-10,2184,Finnair,13:30,13:50,1,1100,1,HEL,VNO,HND,Etihad Airways,13:30,13:50,1,1530,1,"AUH, FRA",NRT,VNO
2024-05-03,2024-05-10,1909,Turkish Airlines,20:35,19:20,1,1005,1,IST,VNO,HND,Singapore Airlines + Scandinavian Airlines,20:35,19:20,1,2040,1,"SIN, CPH",NRT,VNO
2024-05-03,2024-05-10,2523,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,LOT,06:00,08:10,1,1100,1,WAW,NRT,VNO
2024-05-03,2024-05-10,1876,LOT + Asiana Airlines,11:00,11:20,1,1100,2,"WAW, ICN",VNO,NRT,Singapore Airlines,11:00,11:20,1,2025,2,"SIN, CPH",NRT,VNO
2024-05-03,2024-05-10,1888,Finnair,13:30,13:50,1,1100,1,HEL,VNO,HND,Singapore Airlines,13:30,13:50,1,2025,1,"SIN, CPH",NRT,VNO
2024-05-03,2024-05-10,2726,Finnair,13:30,13:50,1,1100,1,HEL,VNO,HND,Scandinavian Airlines,13:30,13:50,0,1070,1,CPH,HND,VNO
2024-05-03,2024-05-10,1999,LOT + Qatar Airways,11:00,18:55,1,1555,2,"WAW, DOH",VNO,NRT,Qatar Airways + LOT,11:00,18:55,1,1410,2,"DOH, WAW",HND,VNO
2024-05-03,2024-05-10,1999,LOT + Qatar Airways,11:00,18:55,1,1555,2,"WAW, DOH",VNO,NRT,Qatar Airways + LOT,11:00,18:55,1,1430,2,"DOH, WAW",NRT,VNO
2024-05-03,2024-05-10,1831,Finnair,13:30,16:00,1,1230,2,"HEL, FRA",VNO,NRT,Singapore Airlines + Scandinavian Airlines,13:30,16:00,1,2040,2,"SIN, CPH",NRT,VNO
2024-05-03,2024-05-10,1179,Scandinavian Airlines,21:50,07:55,2,1685,2,"ARN, CPH",VNO,HND,Scandinavian Airlines,21:50,07:55,2,3400,2,"CPH, ARN",HND,VNO
2024-05-03,2024-05-10,2055,Turkish Airlines,20:35,08:55,2,1820,1,IST,VNO,NRT,LOT,20:35,08:55,1,1100,1,WAW,NRT,VNO
2024-05-03,2024-05-10,1942,Finnair,13:30,13:05,1,1055,1,HEL,VNO,NRT,Singapore Airlines + Scandinavian Airlines,13:30,13:05,1,2040,1,"SIN, CPH",NRT,VNO
2024-05-03,2024-05-10,1846,Austrian Airlines,15:55,08:50,2,2095,1,VIE,VNO,NRT,Austrian Airlines + LOT,15:55,08:50,1,1170,1,"VIE, WAW",NRT,VNO
2024-05-03,2024-05-10,1760,Turkish Airlines,20:35,07:55,2,1760,2,"IST, KIX",VNO,HND,Singapore Airlines,20:35,07:55,1,1670,2,"SIN, CPH",HND,VNO
2024-05-03,2024-05-10,1984,LOT + Qatar Airways,11:00,18:55,1,1555,2,"WAW, DOH",VNO,NRT,Qatar Airways + Finnair,11:00,18:55,1,1490,2,"DOH, HEL",HND,VNO
2024-05-03,2024-05-10,2958,Turkish Airlines + ANA (All Nippon Airways),11:35,08:55,1,920,1,IST,VNO,NRT,Turkish Airlines,11:35,08:55,1,1125,1,IST,HND,VNO
2024-05-03,2024-05-10,2051,Turkish Airlines,11:35,08:55,1,920,1,IST,VNO,NRT,Singapore Airlines + Scandinavian Airlines,11:35,08:55,1,2040,1,"SIN, CPH",NRT,VNO
2024-05-03,2024-05-10,1994,LOT + Qatar Airways,11:00,18:55,1,1555,2,"WAW, DOH",VNO,NRT,Qatar Airways,11:00,18:55,1,1490,2,"DOH, HEL",HND,VNO
2024-05-03,2024-05-10,2014,Etihad Airways,06:00,13:00,1,1500,2,"FRA, AUH",VNO,NRT,Etihad Airways,06:00,13:00,1,1530,2,"AUH, FRA",NRT,VNO
2024-05-03,2024-05-10,1627,Qatar Airways,10:10,23:55,1,1905,2,"HEL, DOH",VNO,HND,Qatar Airways + Scandinavian Airlines,10:10,23:55,1,1845,2,"DOH, CPH",HND,VNO
2024-05-03,2024-05-10,1994,LOT + Qatar Airways,11:00,18:55,1,1555,2,"WAW, DOH",VNO,NRT,Qatar Airways,11:00,18:55,1,1510,2,"DOH, HEL",NRT,VNO
2024-05-03,2024-05-10,2155,KLM,08:05,09:35,1,1170,1,AMS,VNO,NRT,Air France,08:05,09:35,0,1670,1,CDG,HND,VNO
2024-05-03,2024-05-10,1738,Turkish Airlines,20:35,07:55,2,1760,2,"IST, KIX",VNO,HND,Emirates + Scandinavian Airlines,20:35,07:55,0,1770,2,"DXB, CPH",HND,VNO
2024-05-03,2024-05-10,2027,Turkish Airlines,20:35,19:20,1,1005,1,IST,VNO,HND,Singapore Airlines,20:35,19:20,1,2025,1,"SIN, CPH",NRT,VNO
2024-05-03,2024-05-10,1878,Scandinavian Airlines + Etihad Airways,06:30,13:00,1,1470,2,"CPH, AUH",VNO,NRT,Turkish Airlines,06:30,13:00,1,1805,2,IST,NRT,VNO
2024-05-03,2024-05-10,2568,Turkish Airlines,11:35,08:55,1,920,1,IST,VNO,NRT,Japan Airlines + British Airways,11:35,08:55,1,1475,1,HEL,NRT,VNO
2024-05-03,2024-05-10,1959,LOT,19:15,18:30,1,1035,1,WAW,VNO,NRT,Air India + LOT,19:15,18:30,1,2105,1,"DEL, WAW",NRT,VNO
2024-05-03,2024-05-10,2896,Lufthansa,06:00,06:55,1,1135,2,"FRA, MUC",VNO,HND,Finnair,06:00,06:55,1,995,2,HEL,NRT,VNO
2024-05-03,2024-05-10,1726,Finnair,21:40,20:40,2,2460,2,"HEL, OSA",VNO,HND,Turkish Airlines,21:40,20:40,1,1125,2,IST,HND,VNO
2024-05-03,2024-05-10,1638,Turkish Airlines,20:35,07:55,2,1760,2,"IST, KIX",VNO,HND,Singapore Airlines + Scandinavian Airlines,20:35,07:55,1,2040,2,"SIN, CPH",NRT,VNO
2024-05-03,2024-05-10,2193,KLM,08:05,09:35,1,1170,1,AMS,VNO,NRT,Air France + airBaltic,08:05,09:35,0,1670,1,CDG,HND,VNO
2024-05-03,2024-05-10,1946,Finnair + Japan Airlines,13:30,13:50,1,1100,1,HEL,VNO,HND,Air India + LOT,13:30,13:50,1,2105,1,"DEL, WAW",NRT,VNO
2024-05-03,2024-05-10,2084,Scandinavian Airlines + Etihad Airways,06:30,13:00,1,1470,2,"CPH, AUH",VNO,NRT,Etihad Airways,06:30,13:00,1,1530,2,"AUH, FRA",NRT,VNO
2024-05-03,2024-05-10,2078,airBaltic + Qatar Airways,15:30,23:55,1,1585,2,"CDG, DOH",VNO,HND,Qatar Airways + LOT,15:30,23:55,1,1430,2,"DOH, WAW",NRT,VNO
2024-05-03,2024-05-10,1155,Scandinavian Airlines,15:50,07:55,2,2045,1,CPH,VNO,HND,Scandinavian Airlines,15:50,07:55,2,3400,1,"CPH, ARN",HND,VNO
2024-05-03,2024-05-10,2953,Lufthansa,06:00,06:55,1,1135,2,"FRA, MUC",VNO,HND,Japan Airlines + Finnair,06:00,06:55,1,995,2,HEL,NRT,VNO
2024-05-03,2024-05-10,1738,Turkish Airlines,20:35,07:55,2,1760,2,"IST, KIX",VNO,HND,Emirates + Scandinavian Airlines,20:35,07:55,1,1865,2,"DXB, CPH",NRT,VNO
2024-05-03,2024-05-10,2714,Finnair,10:10,13:05,1,1255,1,HEL,VNO,NRT,Scandinavian Airlines,10:10,13:05,0,1070,1,CPH,HND,VNO
2024-05-03,2024-05-10,1981,LOT + Asiana Airlines,11:00,11:20,1,1100,2,"WAW, ICN",VNO,NRT,Air India + LOT,11:00,11:20,1,2105,2,"DEL, WAW",NRT,VNO
2024-05-03,2024-05-10,1951,Finnair,13:30,16:00,1,1230,2,"HEL, FRA",VNO,NRT,Singapore Airlines,13:30,16:00,1,2025,2,"SIN, CPH",NRT,VNO
2024-05-03,2024-05-10,1958,Austrian Airlines,15:55,08:50,2,2095,1,VIE,VNO,NRT,Lufthansa,15:55,08:50,0,1165,1,MUC,HND,VNO
2024-05-03,2024-05-10,2023,Scandinavian Airlines + Etihad Airways,06:30,13:00,1,1470,2,"CPH, AUH",VNO,NRT,Singapore Airlines + Scandinavian Airlines,06:30,13:00,1,1685,2,"SIN, CPH",HND,VNO
2024-05-03,2024-05-10,3169,Turkish Airlines + ANA (All Nippon Airways),11:35,08:55,1,920,1,IST,VNO,NRT,LOT,11:35,08:55,1,1100,1,WAW,NRT,VNO
2024-05-03,2024-05-10,1937,Austrian Airlines,15:55,08:50,2,2095,1,VIE,VNO,NRT,Lufthansa,15:55,08:50,0,1215,1,"MUC, FRA",HND,VNO
2024-05-03,2024-05-10,2328,Turkish Airlines,20:35,07:55,2,1760,2,"IST, KIX",VNO,HND,Finnair,20:35,07:55,1,995,2,HEL,NRT,VNO
2024-05-03,2024-05-10,2881,Finnair + Japan Airlines,13:30,13:50,1,1100,1,HEL,VNO,HND,Air France,13:30,13:50,0,1130,1,CDG,HND,VNO
2024-05-03,2024-05-10,2012,Finnair,13:30,13:50,1,1100,1,HEL,VNO,HND,Air India + LOT,13:30,13:50,1,2105,1,"DEL, WAW",NRT,VNO
2024-05-03,2024-05-10,2446,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,Emirates + LOT,06:00,08:10,1,1430,1,"DXB, WAW",NRT,VNO
2024-05-03,2024-05-10,2166,airBaltic + Emirates,08:05,17:35,1,1650,2,"AMS, DXB",VNO,NRT,Emirates + LOT,08:05,17:35,0,1335,2,"DXB, WAW",HND,VNO
2024-05-03,2024-05-10,3033,Turkish Airlines,20:35,19:20,1,1005,1,IST,VNO,HND,Air France,20:35,19:20,0,1130,1,CDG,HND,VNO
2024-05-03,2024-05-10,3167,Turkish Airlines,11:35,08:55,1,920,1,IST,VNO,NRT,Air France,11:35,08:55,0,1130,1,CDG,HND,VNO
2024-05-03,2024-05-10,1966,Turkish Airlines,20:35,08:55,2,1820,1,IST,VNO,NRT,Qatar Airways + Finnair,20:35,08:55,1,1490,1,"DOH, HEL",HND,VNO
2024-05-03,2024-05-10,2313,Finnair + Qatar Airways,13:30,18:55,1,1405,2,"HEL, DOH",VNO,NRT,Qatar Airways + LOT,13:30,18:55,1,1410,2,"DOH, WAW",HND,VNO
2024-05-03,2024-05-10,1976,Turkish Airlines,20:35,08:55,2,1820,1,IST,VNO,NRT,Qatar Airways,20:35,08:55,1,1490,1,"DOH, HEL",HND,VNO
2024-05-03,2024-05-10,2100,Qatar Airways,10:10,18:55,1,1605,2,"HEL, DOH",VNO,NRT,Qatar Airways,10:10,18:55,1,1510,2,"DOH, HEL",NRT,VNO
2024-05-03,2024-05-10,2313,Finnair + Qatar Airways,13:30,18:55,1,1405,2,"HEL, DOH",VNO,NRT,Qatar Airways + LOT,13:30,18:55,1,1430,2,"DOH, WAW",NRT,VNO
